nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-04-28,3409324208.87,32.977,33.5587,32.9771,32.6473,32.9771,32.6473, , 
2020-04-27,3477326241.25,33.5587,33.0968,33.5588,33.2232,33.5588,33.2232, , 
2020-04-24,3429371663.91,33.0968,32.5795,33.0969,32.7659,33.0969,32.7659, , 
2020-04-23,3376922491.71,32.5795,32.5331,32.5796,32.2537,32.5796,32.2537, , 
2020-04-22,3350448762.11,32.5331,32.2418,32.5332,32.2078,32.5332,32.2078, , 
2020-04-21,3318510003.01,32.2418,33.1449,32.2419,31.9194,32.2419,31.9194, , 
2020-04-20,3411502850.05,33.1449,33.0539,33.145,32.8135,33.145,32.8135, , 
2020-04-17,3397754453.81,33.0539,32.2519,33.054,32.7234,33.054,32.7234, , 
2020-04-16,3319126630.74,32.2519,31.7031,32.251999999999995,31.9294,32.251999999999995,31.9294, , 
2020-04-15,3265180167.1,31.7031,32.1521,31.7032,31.3861,31.7032,31.3861, , 
2020-04-14,3305005254.52,32.1521,31.3711,32.1522,31.8306,32.1522,31.8306, , 
2020-04-13,3224726865.88,31.3711,31.3579,0.0,0.0,0.0,0.0, , 
2020-04-10,3223366396.87,31.3579,31.4166,0.0,0.0,0.0,0.0, , 
2020-04-09,3225424172.27,31.4166,30.8819,31.4167,31.1025,31.4167,31.1025, , 
2020-04-08,3167405451.49,30.8819,29.7828,30.882,30.5731,30.882,30.5731, , 
2020-04-07,3044704771.16,29.7828,28.5665,29.7829,29.485,29.7829,29.485, , 
2020-04-03,2915915406.47,28.5665,28.837,28.5666,28.2809,28.5666,28.2809, , 
2020-04-02,2941674119.14,28.837,28.2791,28.8371,28.5487,28.8371,28.5487, , 
2020-04-01,2882845049.61,28.2791,29.5351,28.2792,27.9964,28.2792,27.9964, , 
2020-03-31,3008372104.22,29.5351,29.509,29.5352,29.2398,29.5352,29.2398, , 
2020-03-30,3023004635.48,29.509,28.6482,29.5091,29.214,29.5091,29.214, , 
2020-03-27,2911036333.7,28.6482,29.1465,28.6483,28.3618,28.6483,28.3618, , 
2020-03-26,2955650738.63,29.1465,27.778,29.1466,28.8551,29.1466,28.8551, , 
2020-03-25,2815762530.06,27.778,27.1265,27.7781,27.5003,27.7781,27.5003, , 
2020-03-24,2782583544.31,27.1265,25.3218,27.1266,26.8553,27.1266,26.8553, , 
2020-03-23,2645929836.28,25.3218,25.9234,25.3219,25.0686,25.3219,25.0686, , 
2020-03-20,2712194659.04,25.9234,26.4581,25.9235,25.6642,25.9235,25.6642, , 
2020-03-19,2772843869.69,26.4581,25.915,26.4582,26.1936,26.4582,26.1936, , 
2020-03-18,2717459222.94,25.915,26.9827,25.9151,25.6559,25.9151,25.6559, , 
2020-03-17,2835178490.45,26.9827,25.7673,26.9828,26.7129,26.9828,26.7129, , 
2020-03-16,2734009238.93,25.7673,28.7333,25.7674,25.5097,25.7674,25.5097, , 
2020-03-13,3109132418.43,28.7333,27.4742,28.7334,28.445999999999998,28.7334,28.445999999999998, , 
2020-03-12,2988833333.17,27.4742,29.8515,27.4743,27.1995,27.4743,27.1995, , 
2020-03-11,3259266982.18,29.8515,31.2637,29.8516,29.553,29.8516,29.553, , 
2020-03-10,3410703718.87,31.2637,30.6653,31.2638,30.9511,31.2638,30.9511, , 
2020-03-09,3349084190.83,30.6653,32.434,30.6654,30.3587,30.6654,30.3587, , 
2020-03-06,3540634949.58,32.434,33.0271,32.4341,32.1097,32.4341,32.1097, , 
2020-03-05,3602163997.88,33.0271,33.4825,33.0272,32.6969,33.0272,32.6969, , 
2020-03-04,3654294558.3,33.4825,32.321999999999996,33.4826,33.1477,33.4826,33.1477, , 
2020-03-03,3527903416.71,32.321999999999996,32.6771,32.3221,31.9988,32.3221,31.9988, , 
2020-03-02,3566061084.7,32.6771,31.5617,32.6772,32.3504,32.6772,32.3504, , 
