nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2019-04-29,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-26,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-25,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-24,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-23,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-22,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-19,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-18,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-17,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-12,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-11,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-10,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-09,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-05,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-04,219533143.04,10.9379,10.9379,0.0,10.9379,0.0,0.0,,
2019-04-03,219533143.04,10.9379,10.9385,0.0,10.9379,0.0,0.0,,
2019-04-02,219545924.08,10.9385,10.9387,0.0,0.0,0.0,0.0,,
2019-04-01,219549097.38,10.9387,10.9387,0.0,0.0,0.0,0.0,,
2019-03-29,219549097.38,10.9387,10.9229,0.0,0.0,0.0,0.0,,
2019-03-27,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-26,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-25,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-22,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-21,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-20,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-19,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-18,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-15,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-14,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-13,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-12,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-11,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-08,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-07,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-06,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-05,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-04,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-03-01,219232762.97,10.9229,10.9229,0.0,0.0,0.0,0.0,,
2019-02-28,219232762.97,10.9229,10.9046,0.0,0.0,0.0,0.0,,
2019-02-27,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-26,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-25,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-22,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-21,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-20,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-18,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-15,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-14,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-13,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-12,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-11,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-08,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-07,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-06,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-05,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-04,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-02-01,218864607.02,10.9046,10.9046,0.0,0.0,0.0,0.0,,
2019-01-31,218864607.02,10.9046,10.8752,0.0,0.0,0.0,0.0,,
2019-01-30,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-29,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-28,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-25,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-24,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-23,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-22,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-21,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-18,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-17,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-16,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-15,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-14,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-11,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-10,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-09,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-08,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-07,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-04,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-03,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
2019-01-02,218275234.54,10.8752,10.8752,0.0,0.0,0.0,0.0,,
