nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-05-05,30349896.04,13.0014,13.2182,13.0015,13.0014,0.0,0.0, , 
2020-04-30,30855956.25,13.2182,13.0956,13.2183,13.2182,0.0,0.0, , 
2020-04-29,30569730.22,13.0956,13.0534,13.0957,13.0956,0.0,0.0, , 
2020-04-28,30471170.19,13.0534,12.9937,13.0535,13.0534,0.0,0.0, , 
2020-04-27,30331933.01,12.9937,12.9026,12.9938,12.9937,0.0,0.0, , 
2020-04-24,30119262.73,12.9026,13.0511,12.9027,12.9026,0.0,0.0, , 
2020-04-23,30465971.12,13.0511,12.9348,13.0512,13.0511,0.0,0.0, , 
2020-04-22,30194348.06,12.9348,12.8677,12.9349,12.9348,0.0,0.0, , 
2020-04-21,30037667.01,12.8677,13.0047,12.8678,12.8677,0.0,0.0, , 
2020-04-20,30357530.55,13.0047,12.7686,13.0048,13.0047,0.0,0.0, , 
2020-04-17,29806382.22,12.7686,12.3852,12.7687,12.7686,0.0,0.0, , 
2020-04-16,28909379.02,12.3852,12.7649,12.3853,12.3852,0.0,0.0, , 
2020-04-15,29795679.38,12.7649,12.9817,12.765,12.7649,0.0,0.0, , 
2020-04-14,30301908.63,12.9817,12.8099,12.9818,12.9817,0.0,0.0, , 
2020-04-13,29900690.27,12.8099,12.7058,12.81,12.8099,0.0,0.0, , 
2020-04-10,29657901.92,12.7058,12.52,12.7059,12.7058,0.0,0.0, , 
2020-04-09,29224100.85,12.52,12.4463,12.5201,12.52,0.0,0.0, , 
2020-04-08,29052121.28,12.4463,12.5353,12.4464,12.4463,0.0,0.0, , 
2020-04-07,29259716.06,12.5353,11.8182,12.5354,12.5353,0.0,0.0, , 
2020-04-03,27585994.01,11.8182,11.8117,11.8183,11.8182,0.0,0.0, , 
2020-04-02,27570839.25,11.8117,11.4061,11.8118,11.8117,0.0,0.0, , 
2020-04-01,26624108.62,11.4061,11.6004,11.4062,11.4061,0.0,0.0, , 
2020-03-31,27077622.92,11.6004,11.2165,11.6005,11.6004,0.0,0.0, , 
2020-03-30,26181608.23,11.2165,11.388,11.2166,11.2165,0.0,0.0, , 
2020-03-27,26581785.98,11.388,11.3046,11.3881,11.388,0.0,0.0, , 
2020-03-26,26387160.05,11.3046,11.2069,11.3047,11.3046,0.0,0.0, , 
2020-03-25,26159006.57,11.2069,10.7508,11.207,11.2069,0.0,0.0, , 
2020-03-24,25094531.18,10.7508,10.6749,10.7509,10.7508,0.0,0.0, , 
2020-03-23,24917379.64,10.6749,11.6921,10.675,10.6749,0.0,0.0, , 
2020-03-20,27291665.78,11.6921,10.8267,11.6922,11.6921,0.0,0.0, , 
2020-03-19,25271625.72,10.8267,10.761,10.8268,10.8267,0.0,0.0, , 
2020-03-18,25118163.81,10.761,10.6485,10.7611,10.761,0.0,0.0, , 
2020-03-17,24855559.87,10.6485,10.7758,10.6486,10.6485,0.0,0.0, , 
2020-03-16,25173875.38,10.7758,11.4896,10.7759,10.7758,0.0,0.0, , 
2020-03-13,26841350.0,11.4896,11.3099,11.4897,11.4896,0.0,0.0, , 
