nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-04-28,401364611.34,10.523,10.5168,10.5757,10.523,10.5757,10.523, , 
2020-04-27,401128832.63,10.5168,10.5186,10.5694,10.5168,10.5694,10.5168, , 
2020-04-24,401198329.14,10.5186,10.5491,10.5712,10.5186,10.5712,10.5186, , 
2020-04-23,402360700.59,10.5491,10.5443,10.6019,10.5491,10.6019,10.5491, , 
2020-04-22,404762420.18,10.5443,10.5342,10.5971,10.5443,10.5971,10.5443, , 
2020-04-21,404374827.98,10.5342,10.6389,10.5869,10.5342,10.5869,10.5342, , 
2020-04-20,408393236.96,10.6389,10.6771,10.6922,10.6389,10.6922,10.6389, , 
2020-04-17,409860424.64,10.6771,10.6224,10.7305,10.6771,10.7305,10.6771, , 
2020-04-16,407761411.84,10.6224,10.600999999999999,10.6756,10.6224,10.6756,10.6224, , 
2020-04-15,406939486.07,10.600999999999999,10.7097,10.6541,10.600999999999999,10.6541,10.600999999999999, , 
2020-04-14,411325572.36,10.7097,10.4663,10.7633,10.7097,10.7633,10.7097, , 
2020-04-13,401979179.35,10.4663,10.4656,0.0,0.0,0.0,0.0, , 
2020-04-10,401950445.17,10.4656,10.4712,0.0,0.0,0.0,0.0, , 
2020-04-09,402166687.87,10.4712,10.2402,10.5236,10.4712,10.5236,10.4712, , 
2020-04-08,393294639.72,10.2402,10.2104,10.2915,10.2402,10.2915,10.2402, , 
2020-04-07,392563134.64,10.2104,10.1058,10.2615,10.2104,10.2615,10.2104, , 
2020-04-03,388942608.21,10.1058,10.1709,10.1564,10.1058,10.1564,10.1058, , 
2020-04-02,391867693.37,10.1709,10.2033,10.2218,10.1709,10.2218,10.1709, , 
2020-04-01,393532551.31,10.2033,10.309000000000001,10.2544,10.2033,10.2544,10.2033, , 
2020-03-31,400639356.19,10.309000000000001,10.2638,10.3606,10.309000000000001,10.3606,10.309000000000001, , 
2020-03-30,398883826.75,10.2638,10.1823,10.3152,10.2638,10.3152,10.2638, , 
2020-03-27,396213235.97,10.1823,10.0996,10.2333,10.1823,10.2333,10.1823, , 
2020-03-26,393412942.29,10.0996,9.7565,10.1502,10.0996,10.1502,10.0996, , 
2020-03-25,380045867.54,9.7565,9.6523,9.8053,9.7565,9.8053,9.7565, , 
2020-03-24,376651343.81,9.6523,9.6011,9.7006,9.6523,9.7006,9.6523, , 
2020-03-23,375795878.77,9.6011,9.8128,9.6492,9.6011,9.6492,9.6011, , 
2020-03-20,390576885.95,9.8128,9.8874,9.8619,9.8128,9.8619,9.8128, , 
2020-03-19,396773152.87,9.8874,10.074,9.9369,9.8874,9.9369,9.8874, , 
2020-03-18,405329611.48,10.074,10.3272,10.1244,10.074,10.1244,10.074, , 
2020-03-17,417878102.13,10.3272,10.3818,10.3789,10.3272,10.3789,10.3272, , 
2020-03-16,424225771.69,10.3818,10.6712,10.4338,10.3818,10.4338,10.3818, , 
2020-03-13,436919118.53,10.6712,10.6367,10.7246,10.6712,10.7246,10.6712, , 
2020-03-12,444057455.83,10.6367,10.8825,10.6899,10.6367,10.6899,10.6367, , 
2020-03-11,454320736.7,10.8825,10.9729,10.937,10.8825,10.937,10.8825, , 
2020-03-10,458536230.42,10.9729,10.9434,11.0278,10.9729,11.0278,10.9729, , 
2020-03-09,457306630.47,10.9434,11.1942,10.9982,10.9434,10.9982,10.9434, , 
2020-03-06,467987379.08,11.1942,11.3097,11.2502,11.1942,11.2502,11.1942, , 
2020-03-05,474408967.54,11.3097,11.3366,11.3663,11.3097,11.3663,11.3097, , 
2020-03-04,476540872.3,11.3366,11.3075,11.3933,11.3366,11.3933,11.3366, , 
2020-03-03,475317430.98,11.3075,11.2479,11.3641,11.3075,11.3641,11.3075, , 
