nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2018-06-27,1964465261.48,10.0707,10.0726,0.0,10.0707,0.0,0.0,,
2018-06-26,1964846863.17,10.0726,10.0723,0.0,0.0,0.0,0.0,,
2018-06-25,1964779262.33,10.0723,10.0712,0.0,0.0,0.0,0.0,,
2018-06-22,1964576471.13,10.0712,10.0709,0.0,0.0,0.0,0.0,,
2018-06-21,1964508873.02,10.0709,10.0712,0.0,0.0,0.0,0.0,,
2018-06-20,1964568436.85,10.0712,10.0708,0.0,0.0,0.0,0.0,,
2018-06-19,1964495563.84,10.0708,10.0704,0.0,0.0,0.0,0.0,,
2018-06-18,1964422694.78,10.0704,10.069,0.0,0.0,0.0,0.0,,
2018-06-14,1964143237.89,10.069,10.0686,0.0,0.0,0.0,0.0,,
2018-06-13,1964071518.62,10.0686,10.0683,0.0,0.0,0.0,0.0,,
2018-06-12,1963999803.26,10.0683,10.0679,0.0,0.0,0.0,0.0,,
2018-06-11,1963928084.2,10.0679,10.0668,0.0,0.0,0.0,0.0,,
2018-06-08,1963712946.86,10.0668,10.0664,0.0,0.0,0.0,0.0,,
2018-06-07,1963641235.92,10.0664,10.0661,0.0,0.0,0.0,0.0,,
2018-06-06,1963569525.08,10.0661,10.0657,0.0,0.0,0.0,0.0,,
2018-06-05,1963497817.46,10.0657,10.0653,0.0,0.0,0.0,0.0,,
2018-06-04,1963426109.95,10.0653,10.064,0.0,0.0,0.0,0.0,,
2018-06-01,1963167161.68,10.064,10.0636,0.0,0.0,0.0,0.0,,
2018-05-31,1963080847.08,10.0636,10.0652,0.0,0.0,0.0,0.0,,
2018-05-30,1963393213.66,10.0652,10.0643,0.0,0.0,0.0,0.0,,
2018-05-28,1963220959.08,10.0643,10.063,0.0,0.0,0.0,0.0,,
2018-05-25,1962962589.51,10.063,10.0625,0.0,0.0,0.0,0.0,,
2018-05-24,1962876466.56,10.0625,10.0621,0.0,0.0,0.0,0.0,,
2018-05-23,1962790347.57,10.0621,10.0616,0.0,0.0,0.0,0.0,,
2018-05-22,1962704228.67,10.0616,10.0612,0.0,0.0,0.0,0.0,,
2018-05-21,1962618109.9,10.0612,10.0599,0.0,0.0,0.0,0.0,,
2018-05-18,1962359765.77,10.0599,10.0594,0.0,0.0,0.0,0.0,,
2018-05-17,1962273651.29,10.0594,10.059,0.0,0.0,0.0,0.0,,
2018-05-16,1962187540.76,10.059,10.0585,0.0,0.0,0.0,0.0,,
2018-05-15,1962101434.17,10.0585,10.0588,0.0,0.0,0.0,0.0,,
2018-05-14,1962156457.26,10.0588,10.0575,0.0,0.0,0.0,0.0,,
2018-05-11,1961901255.16,10.0575,10.0571,0.0,0.0,0.0,0.0,,
