nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-05-05,72709560.73,10.1964,10.1822,10.1965,10.1964,0.0,0.0,",", 
2020-04-30,72111653.54,10.1822,10.1483,10.1823,10.1822,0.0,0.0,",", 
2020-04-29,71871721.52,10.1483,10.1504,10.1484,10.1483,0.0,0.0,",", 
2020-04-28,71885461.83,10.1504,10.0456,10.1505,10.1504,0.0,0.0,",", 
2020-04-27,71142556.27,10.0456,10.0058,10.0457,10.0456,0.0,0.0,",", 
2020-04-24,70841724.58,10.0058,10.0845,10.0059,10.0058,0.0,0.0,",", 
2020-04-23,71397850.5,10.0845,10.1015,10.0846,10.0845,0.0,0.0,",", 
2020-04-22,71518221.86,10.1015,10.1356,10.1016,10.1015,0.0,0.0,",", 
2020-04-21,71759826.5,10.1356,10.1838,10.1357,10.1356,0.0,0.0,",", 
2020-04-20,72100872.63,10.1838,10.1812,10.1839,10.1838,0.0,0.0,",", 
2020-04-17,72387060.18,10.1812,10.1877,10.1813,10.1812,0.0,0.0,",", 
2020-04-16,72445539.4,10.1877,10.1062,10.1878,10.1877,0.0,0.0,",", 
2020-04-15,71865738.79,10.1062,10.1595,10.1063,10.1062,0.0,0.0,",", 
2020-04-14,72245164.63,10.1595,10.128,10.1596,10.1595,0.0,0.0,",", 
2020-04-13,72019431.41,10.128,10.128,10.1281,10.128,0.0,0.0,",", 
2020-04-10,72019431.41,10.128,10.0258,10.1281,10.128,0.0,0.0,",", 
2020-04-09,71292652.42,10.0258,10.0347,10.0259,10.0258,0.0,0.0,",", 
2020-04-08,71356300.62,10.0347,10.0149,10.0348,10.0347,0.0,0.0,",", 
2020-04-07,71213971.54,10.0149,10.0433,10.015,10.0149,0.0,0.0,",", 
2020-04-03,71414592.9,10.0433,10.0676,10.0434,10.0433,0.0,0.0,",", 
2020-04-02,71585289.85,10.0676,10.0684,10.0677,10.0676,0.0,0.0,",", 
2020-04-01,71580975.58,10.0684,10.0417,10.0685,10.0684,0.0,0.0,",", 
2020-03-31,71390639.44,10.0417,10.0192,10.0418,10.0417,0.0,0.0,",", 
2020-03-30,71229727.31,10.0192,9.9343,10.0193,10.0192,0.0,0.0,",", 
2020-03-27,70626190.56,9.9343,9.7238,9.9344,9.9343,0.0,0.0,",", 
2020-03-26,69155704.19,9.7238,9.6427,9.7239,9.7238,0.0,0.0,",", 
2020-03-25,68647239.93,9.6427,9.6521,9.6428,9.6427,0.0,0.0,",", 
2020-03-24,68835243.3,9.6521,9.6558,9.6522,9.6521,0.0,0.0,",", 
2020-03-23,68861015.4,9.6558,9.6023,9.6559,9.6558,0.0,0.0,",", 
2020-03-20,68229639.33,9.6023,9.7886,9.6024,9.6023,0.0,0.0,",", 
2020-03-19,69553312.38,9.7886,10.0543,9.7887,9.7886,0.0,0.0,",", 
2020-03-18,71442498.58,10.0543,10.2313,10.0544,10.0543,0.0,0.0,",", 
2020-03-17,72670886.62,10.2313,10.3181,10.2314,10.2313,0.0,0.0,",", 
2020-03-16,73817202.71,10.3181,10.4571,10.3182,10.3181,0.0,0.0,",", 
2020-03-13,74811865.62,10.4571,10.6924,10.4572,10.4571,0.0,0.0,",", 
2020-03-12,76476496.41,10.6924,10.7498,10.6925,10.6924,0.0,0.0,",", 
2020-03-11,76817214.28,10.7498,10.9557,10.7499,10.7498,0.0,0.0,",", 
2020-03-10,78288258.54,10.9557,10.9795,10.9558,10.9557,0.0,0.0,",", 
2020-03-09,78550082.54,10.9795,10.9591,10.9796,10.9795,0.0,0.0,",", 
