nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-04-28,18554929.43,8.447000000000001,8.5479,8.4682,8.4259,0.0,0.0, , 
2020-04-27,18776671.02,8.5479,8.404,8.5694,8.5265,0.0,0.0, , 
2020-04-24,18460466.98,8.404,8.3741,8.4251,8.383,0.0,0.0, , 
2020-04-23,18394911.28,8.3741,8.2066,8.3951,8.3532,0.0,0.0, , 
2020-04-22,18026792.69,8.2066,8.3102,8.2272,8.1861,0.0,0.0, , 
2020-04-21,18254543.71,8.3102,8.4608,8.3311,8.2894,0.0,0.0, , 
2020-04-20,18585203.18,8.4608,8.4228,8.4821,8.4396,0.0,0.0, , 
2020-04-17,18501781.72,8.4228,8.3101,8.443999999999999,8.4017,0.0,0.0, , 
2020-04-16,18254112.48,8.3101,8.3338,8.331,8.2893,0.0,0.0, , 
2020-04-15,18306324.4,8.3338,8.2458,8.3547,8.312999999999999,0.0,0.0, , 
2020-04-14,18113084.92,8.2458,8.118,8.2665,8.2252,0.0,0.0, , 
2020-04-09,17832288.62,8.118,7.967,8.1384,8.0977,0.0,0.0, , 
2020-04-08,17500489.82,7.967,7.9026,7.987,7.9471,0.0,0.0, , 
2020-04-07,17359051.4,7.9026,7.5142,7.9225,7.8828,0.0,0.0, , 
2020-04-03,16506027.97,7.5142,7.5346,7.5331,7.4954,0.0,0.0, , 
2020-04-02,16550773.15,7.5346,7.7191,7.5535,7.5158,0.0,0.0, , 
2020-04-01,16955915.57,7.7191,7.8422,7.7385,7.6998,0.0,0.0, , 
2020-03-31,17226344.71,7.8422,7.7156,7.8619,7.8226,0.0,0.0, , 
2020-03-30,16948371.4,7.7156,7.7781,7.735,7.6963,0.0,0.0, , 
2020-03-27,16997032.16,7.7781,7.5243,7.7976,7.7587,0.0,0.0, , 
2020-03-26,16442339.38,7.5243,7.5214,7.5432,7.5055,0.0,0.0, , 
2020-03-25,16436089.86,7.5214,7.0889,7.5403,7.5026,0.0,0.0, , 
2020-03-24,15491000.52,7.0889,7.1336,7.1067,7.0712,0.0,0.0, , 
2020-03-23,15588675.44,7.1336,7.2293,7.1515,7.1158,0.0,0.0, , 
2020-03-19,16039912.62,7.2293,7.2617,7.2475,7.2112,0.0,0.0, , 
2020-03-18,16111949.13,7.2617,7.4737,7.28,7.2435,0.0,0.0, , 
2020-03-17,16582326.6,7.4737,7.9089,7.4925,7.455,0.0,0.0, , 
2020-03-16,17547725.07,7.9089,7.7149,7.9288,7.8891,0.0,0.0, , 
2020-03-13,18675003.32,7.7149,7.6239,7.7343,7.6956,0.0,0.0, , 
2020-03-12,18454716.93,7.6239,8.1042,7.6431,7.6048,0.0,0.0, , 
2020-03-11,19617267.51,8.1042,8.175,8.1246,8.0839,0.0,0.0, , 
2020-03-10,19788697.63,8.175,8.1917,8.1955,8.1546,0.0,0.0, , 
2020-03-09,19829173.31,8.1917,8.5241,8.2123,8.1712,0.0,0.0, , 
2020-03-06,20800734.6,8.5241,8.7065,8.5455,8.5028,0.0,0.0, , 
2020-03-05,21245857.47,8.7065,8.6868,8.7284,8.6847,0.0,0.0, , 
2020-03-04,21197931.54,8.6868,8.6413,8.7086,8.6651,0.0,0.0, , 
2020-03-03,21086866.34,8.6413,8.571,8.663,8.6197,0.0,0.0, , 
2020-03-02,20915337.09,8.571,8.437999999999999,8.5925,8.5496,0.0,0.0, , 
2020-02-28,20920807.88,8.437999999999999,8.6202,8.4592,8.4169,0.0,0.0, , 
2020-02-27,21372489.1,8.6202,8.8128,8.6419,8.5986,0.0,0.0, , 
2020-02-26,21849954.72,8.8128,8.8591,8.8349,8.7908,0.0,0.0, , 
2020-02-25,21665469.85,8.8591,9.0734,8.8813,8.837,0.0,0.0, , 
2020-02-24,22189521.94,9.0734,9.3046,9.0962,9.0507,0.0,0.0, , 
2020-02-21,23635549.01,9.3046,9.379,9.328,9.2813,0.0,0.0, , 
2020-02-20,23824623.01,9.379,9.3373,9.4025,9.3556,0.0,0.0, , 
2020-02-19,23718701.46,9.3373,9.3148,9.3607,9.314,0.0,0.0, , 
2020-02-18,23561763.12,9.3148,9.3081,9.3382,9.2915,0.0,0.0, , 
2020-02-14,23544898.24,9.3081,9.2853,9.3315,9.2848,0.0,0.0, , 
2020-02-13,23487144.52,9.2853,9.2668,9.3086,9.2621,0.0,0.0, , 
2020-02-12,23440389.35,9.2668,9.2618,9.2901,9.2436,0.0,0.0, , 
2020-02-11,23410665.1,9.2618,9.172,9.2851,9.2386,0.0,0.0, , 
2020-02-07,23183546.29,9.172,9.1695,9.195,9.1491,0.0,0.0, , 
2020-02-06,23177165.51,9.1695,9.1315,9.1925,9.1466,0.0,0.0, , 
2020-02-05,23081110.94,9.1315,9.0392,9.1544,9.1087,0.0,0.0, , 
2020-01-31,22634053.29,8.9546,9.0456,8.9771,8.9322,0.0,0.0, , 
2020-01-28,22814413.55,9.0299,9.0765,9.0526,9.0073,0.0,0.0, , 
2020-01-24,22932221.17,9.0765,9.1065,9.0993,9.0538,0.0,0.0, , 
2020-01-23,22997950.46,9.1065,9.1136,9.1294,9.0837,0.0,0.0, , 
