nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-05-05,2308956868.15,18.9624,19.2946,18.9625,18.9624,0.0,0.0,",", 
2020-04-30,2349416040.68,19.2946,18.9839,19.2947,19.2946,0.0,0.0,",", 
2020-04-29,2311646977.69,18.9839,18.8519,18.984,18.9839,0.0,0.0,",", 
2020-04-28,2295582880.22,18.8519,18.7327,18.852,18.8519,0.0,0.0,",", 
2020-04-27,2281296903.29,18.7327,18.6022,18.7328,18.7327,0.0,0.0,",", 
2020-04-24,2265413604.97,18.6022,18.8454,18.6023,18.6022,0.0,0.0,",", 
2020-04-23,2295032354.91,18.8454,18.652,18.8455,18.8454,0.0,0.0,",", 
2020-04-22,2271477190.7,18.652,18.4844,18.6521,18.652,0.0,0.0,",", 
2020-04-21,2251077254.42,18.4844,18.618,18.4845,18.4844,0.0,0.0,",", 
2020-04-20,2267344882.37,18.618,18.3097,18.6181,18.618,0.0,0.0,",", 
2020-04-17,2230083052.24,18.3097,17.6977,18.3098,18.3097,0.0,0.0,",", 
2020-04-16,2155609797.81,17.6977,18.1972,17.6978,17.6977,0.0,0.0,",", 
2020-04-15,2216171969.83,18.1972,18.5605,18.1973,18.1972,0.0,0.0,",", 
2020-04-14,2262239204.26,18.5605,18.2806,18.5606,18.5605,0.0,0.0,",", 
2020-04-13,2228132774.41,18.2806,18.0909,18.2807,18.2806,0.0,0.0,",", 
2020-04-10,2205315798.92,18.0909,17.8029,18.091,18.0909,0.0,0.0,",", 
2020-04-09,2170368005.79,17.8029,17.7652,17.803,17.8029,0.0,0.0,",", 
2020-04-08,2165773943.89,17.7652,17.916,17.7653,17.7652,0.0,0.0,",", 
2020-04-07,2184243713.46,17.916,16.9403,17.9161,17.916,0.0,0.0,",", 
2020-04-03,2065337773.61,16.9403,16.9713,16.9404,16.9403,0.0,0.0,",", 
2020-04-02,2069142505.84,16.9713,16.5489,16.9714,16.9713,0.0,0.0,",", 
2020-04-01,2017750950.84,16.5489,16.8048,16.549,16.5489,0.0,0.0,",", 
2020-03-31,2049176517.26,16.8048,16.3481,16.8049,16.8048,0.0,0.0,",", 
2020-03-30,1993640785.46,16.3481,16.5076,16.3482,16.3481,0.0,0.0,",", 
