nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-04-30,398210383.41,9.1619,9.019,0.0,0.0,0.0,0.0, , 
2020-03-31,391998282.49,9.019,10.3372,0.0,0.0,0.0,0.0, , 
2020-02-28,449290267.84,10.3372,10.3494,0.0,0.0,0.0,0.0, , 
2019-12-30,433663250.25,9.9776,9.7787,0.0,0.0,0.0,0.0, , 
2019-11-29,425017191.62,9.7787,9.6377,0.0,0.0,0.0,0.0, , 
2019-08-30,409340236.56,9.418,9.436,0.0,0.0,0.0,0.0, , 
2019-07-31,410123903.8,9.436,9.3487,0.0,0.0,0.0,0.0,,
2019-06-28,406327631.12,9.3487,9.2784,0.0,0.0,0.0,0.0,,
2019-05-31,403274871.77,9.2784,9.3765,0.0,0.0,0.0,0.0,,
2019-05-28,421006658.62,9.3765,9.3684,0.0,9.3765,0.0,0.0,,
