nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-04-29,8881024.3,9.9422,9.9162,9.992,9.8925,9.992,9.8925, , 
2020-04-28,8857978.16,9.9162,9.8979,9.9659,9.8666,9.9659,9.8666, , 
2020-04-27,8841255.23,9.8979,9.8505,9.9475,9.8484,9.9475,9.8484, , 
2020-04-24,8798887.51,9.8505,9.8755,9.8999,9.8012,9.8999,9.8012, , 
2020-04-23,8821420.48,9.8755,9.8503,9.925,9.8261,9.925,9.8261, , 
2020-04-22,8798167.15,9.8503,9.8443,9.8997,9.801,9.8997,9.801, , 
2020-04-21,8794073.29,9.8443,9.8875,9.8936,9.7951,9.8936,9.7951, , 
2020-04-20,8831327.53,9.8875,9.8755,9.937,9.8381,9.937,9.8381, , 
2020-04-17,8820321.16,9.8755,9.8027,9.925,9.8261,9.925,9.8261, , 
2020-04-16,8757027.38,9.8027,9.8211,9.8518,9.7537,9.8518,9.7537, , 
2020-04-15,8773362.34,9.8211,9.8676,9.8703,9.772,9.8703,9.772, , 
2020-04-14,8823249.13,9.8676,9.8056,9.917,9.8183,9.917,9.8183, , 
2020-04-09,8767343.92,9.8056,9.6979,9.8547,9.7566,9.8547,9.7566, , 
2020-04-08,8667229.62,9.6979,9.7409,9.7465,9.6494,9.7465,9.6494, , 
2020-04-07,8704197.65,9.7409,9.5588,9.7897,9.6922,9.7897,9.6922, , 
2020-04-03,8541559.65,9.5588,9.5519,9.6067,9.511,9.6067,9.511, , 
2020-04-02,8535034.72,9.5519,9.5534,9.5998,9.5041,9.5998,9.5041, , 
2020-04-01,8535782.72,9.5534,9.6195,9.6013,9.5056,9.6013,9.5056, , 
2020-03-31,8595245.67,9.6195,9.5858,9.6677,9.5714,9.6677,9.5714, , 
2020-03-30,8564099.47,9.5858,9.5744,9.6338,9.5379,9.6338,9.5379, , 
2020-03-27,8551538.79,9.5744,9.5895,9.6224,9.5265,9.6224,9.5265, , 
2020-03-26,8755160.85,9.5895,9.5157,9.6375,9.5416,9.6375,9.5416, , 
