nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-04-30,37264158.32,11.093,10.9479,11.2595,11.093,11.2595,11.093, , 
2020-04-29,36776708.83,10.9479,10.842,11.1122,10.9479,11.1122,10.9479, , 
2020-04-28,36420929.27,10.842,10.7908,11.0047,10.842,11.0047,10.842, , 
2020-04-27,36249070.0,10.7908,10.61,10.9528,10.7908,10.9528,10.7908, , 
2020-04-24,35636750.75,10.61,10.6613,10.7693,10.61,10.7693,10.61, , 
2020-04-23,35809044.24,10.6613,10.6523,10.8213,10.6613,10.8213,10.6613, , 
2020-04-22,36925242.51,10.6523,10.5827,10.8122,10.6523,10.8122,10.6523, , 
2020-04-21,36684005.09,10.5827,10.842,10.7415,10.5827,10.7415,10.5827, , 
2020-04-20,37582698.27,10.842,10.8086,11.0047,10.842,11.0047,10.842, , 
2020-04-17,37466931.12,10.8086,10.6257,10.9708,10.8086,10.9708,10.8086, , 
2020-04-16,37404666.32,10.6257,10.7041,10.7852,10.6257,10.7852,10.6257, , 
2020-04-15,37680559.22,10.7041,10.7667,10.8648,10.7041,10.8648,10.7041, , 
2020-04-14,37900944.57,10.7667,10.586,10.9283,10.7667,10.9283,10.7667, , 
2020-04-13,37265099.73,10.585999999999999,10.5938,10.7449,10.585999999999999,10.7449,10.585999999999999, , 
2020-04-09,37242972.4,10.5938,10.4226,10.7528,10.5938,10.7528,10.5938, , 
2020-04-08,36636208.59,10.4226,10.4989,10.579,10.4226,10.579,10.4226, , 
2020-04-07,36894571.91,10.4989,9.9772,10.6565,10.4989,10.6565,10.4989, , 
2020-04-03,35061205.68,9.9772,10.056,10.127,9.9772,10.127,9.9772, , 
2020-04-02,35338323.89,10.056000000000001,10.0684,10.2069,10.056000000000001,10.2069,10.056000000000001, , 
2020-04-01,35234037.49,10.0684,10.197000000000001,10.2195,10.0684,10.2195,10.0684, , 
2020-03-31,36037551.32,10.197,10.0536,10.3501,10.197,10.3501,10.197, , 
2020-03-30,35530609.95,10.0536,10.1609,10.2045,10.0536,10.2045,10.0536, , 
2020-03-27,36021370.14,10.1609,10.1019,10.3134,10.1609,10.3134,10.1609, , 
2020-03-26,35812118.95,10.1019,10.0713,10.2535,10.1019,10.2535,10.1019, , 
2020-03-25,35703856.9,10.0713,9.5837,10.2225,10.0713,10.2225,10.0713, , 
2020-03-24,33975093.12,9.5837,9.1756,9.7276,9.5837,9.7276,9.5837, , 
2020-03-23,32528311.2,9.1756,9.7183,9.3133,9.1756,9.3133,9.1756, , 
2020-03-20,34447369.59,9.7183,9.2429,9.8642,9.7183,9.8642,9.7183, , 
2020-03-19,32757266.81,9.2429,9.6419,9.3816,9.2429,9.3816,9.2429, , 
2020-03-18,34171412.06,9.6419,9.9786,9.7866,9.6419,9.7866,9.6419, , 
2020-03-17,35364829.04,9.9786,10.08,10.1284,9.9786,10.1284,9.9786, , 
2020-03-16,35861088.42,10.08,10.7499,10.2313,10.08,10.2313,10.08, , 
2020-03-13,39525202.6,10.7499,10.8275,10.9112,10.7499,10.9112,10.7499, , 
