nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-05-05,132730828.36,9.718,9.7279,9.8481,9.718,0.0,0.0,",", 
2020-04-30,132866579.03,9.7279,9.6461,9.8581,9.7279,0.0,0.0,",", 
2020-04-29,131748777.4,9.6461,9.6231,9.7752,9.6461,0.0,0.0,",", 
2020-04-28,131434619.99,9.6231,9.5055,9.7519,9.6231,0.0,0.0,",", 
2020-04-27,131829062.3,9.5055,9.4787,9.6327,9.5055,0.0,0.0,",", 
2020-04-24,131457173.61,9.4787,9.4925,9.6056,9.4787,0.0,0.0,",", 
2020-04-23,131647936.84,9.4925,9.4515,9.6196,9.4925,0.0,0.0,",", 
2020-04-22,131080284.35,9.4515,9.5565,9.578,9.4515,0.0,0.0,",", 
2020-04-21,132535444.26,9.5565,9.7033,9.6844,9.5565,0.0,0.0,",", 
2020-04-20,134571248.19,9.7033,9.5462,9.8332,9.7033,0.0,0.0,",", 
2020-04-17,133072945.15,9.5462,9.5776,9.674,9.5462,0.0,0.0,",", 
2020-04-16,133510291.23,9.5776,9.712,9.7058,9.5776,0.0,0.0,",", 
2020-04-15,135383896.06,9.712,9.7464,9.842,9.712,0.0,0.0,",", 
2020-04-14,135864149.17,9.7464,9.7464,9.8769,9.7464,0.0,0.0,",", 
2020-04-13,135864149.17,9.7464,9.7464,9.8769,9.7464,0.0,0.0,",", 
2020-04-10,135864149.17,9.7464,9.5198,9.8769,9.7464,0.0,0.0,",", 
2020-04-09,132705353.38,9.5198,9.3337,9.6472,9.5198,0.0,0.0,",", 
2020-04-08,130110669.79,9.3337,9.0159,9.4586,9.3337,0.0,0.0,",", 
2020-04-07,129804628.54,9.0159,9.1225,9.1366,9.0159,0.0,0.0,",", 
2020-04-03,131338596.71,9.1225,9.1285,9.2446,9.1225,0.0,0.0,",", 
2020-04-02,131439914.24,9.1285,9.3231,9.2507,9.1285,0.0,0.0,",", 
2020-04-01,134242329.04,9.3231,9.3081,9.4479,9.3231,0.0,0.0,",", 
2020-03-31,134025548.81,9.3081,9.2769,9.4327,9.3081,0.0,0.0,",", 
2020-03-30,133577175.66,9.2769,9.2879,9.4011,9.2769,0.0,0.0,",", 
2020-03-27,134154005.19,9.2879,9.1556,9.4122,9.2879,0.0,0.0,",", 
2020-03-26,132889823.6,9.1556,8.9609,9.2782,9.1556,0.0,0.0,",", 
2020-03-25,130063784.84,8.9609,8.6594,9.0809,8.9609,0.0,0.0,",", 
2020-03-24,125687857.14,8.6594,8.8585,8.7753,8.6594,0.0,0.0,",", 
2020-03-23,128576906.61,8.8585,8.9287,8.9771,8.8585,0.0,0.0,",", 
2020-03-20,129595855.56,8.9287,9.0174,9.0482,8.9287,0.0,0.0,",", 
2020-03-19,130883334.85,9.0174,9.3132,9.1381,9.0174,0.0,0.0,",", 
2020-03-18,135177546.85,9.3132,9.2508,9.4379,9.3132,0.0,0.0,",", 
2020-03-17,134689097.14,9.2508,9.9041,9.3746,9.2508,0.0,0.0,",", 
2020-03-16,144200176.32,9.9041,9.7719,10.0367,9.9041,0.0,0.0,",", 
2020-03-13,142274835.77,9.7719,10.2253,9.9027,9.7719,0.0,0.0,",", 
2020-03-12,148876396.39,10.2253,10.4604,10.3622,10.2253,0.0,0.0,",", 
2020-03-11,152300290.05,10.4604,10.399000000000001,10.6004,10.4604,0.0,0.0,",", 
2020-03-10,151455756.03,10.399,10.803,10.5382,10.399,0.0,0.0,",", 
2020-03-09,157340513.18,10.802999999999999,10.9621,10.9476,10.802999999999999,0.0,0.0,",", 
2020-03-06,159657627.85,10.9621,11.039000000000001,11.1088,10.9621,0.0,0.0,",", 
2020-03-05,160777338.57,11.039000000000001,10.9188,11.1867,11.039000000000001,0.0,0.0,",", 
2020-03-04,159026060.34,10.9188,10.8537,11.0649,10.9188,0.0,0.0,",", 
2020-03-03,158077546.31,10.8537,10.7187,10.999,10.8537,0.0,0.0,",", 
2020-03-02,156112161.59,10.7187,10.9123,10.8622,10.7187,0.0,0.0,",", 
2020-02-28,158985756.01,10.9123,11.1562,11.0584,10.9123,0.0,0.0,",", 
2020-02-27,163192744.69,11.1562,11.2253,11.3055,11.1562,0.0,0.0,",", 
2020-02-26,164709632.88,11.2253,11.3748,11.3755,11.2253,0.0,0.0,",", 
2020-02-25,166903552.87,11.3748,11.4872,11.527000000000001,11.3748,0.0,0.0,",", 
2020-02-24,168552972.24,11.4872,11.4875,11.6409,11.4872,0.0,0.0,",", 
2020-02-21,168857964.56,11.4875,11.4511,11.6412,11.4875,0.0,0.0,",", 
2020-02-20,168322579.1,11.4511,11.4997,11.6044,11.4511,0.0,0.0,",", 
2020-02-19,170074540.4,11.4997,11.5069,11.6536,11.4997,0.0,0.0,",", 
2020-02-18,170181125.23,11.5069,11.5069,11.6609,11.5069,0.0,0.0,",", 
2020-02-17,170181125.23,11.5069,11.4393,11.6609,11.5069,0.0,0.0,",", 
2020-02-14,169180294.29,11.4393,11.3765,11.5924,11.4393,0.0,0.0,",", 
2020-02-13,168252744.61,11.3765,11.3466,11.5288,11.3765,0.0,0.0,",", 
2020-02-12,167809670.62,11.3466,11.2821,11.4985,11.3466,0.0,0.0,",", 
2020-02-11,166856811.7,11.2821,11.2593,11.4331,11.2821,0.0,0.0,",", 
2020-02-07,166518356.14,11.2593,11.2113,11.41,11.2593,0.0,0.0,",", 
2020-02-06,165809052.74,11.2113,11.202,11.3614,11.2113,0.0,0.0,",", 
2020-02-03,165249651.2,11.1659,11.1863,11.3153,11.1659,0.0,0.0,",", 
2020-01-29,166370800.02,11.1796,11.17,11.3292,11.1796,0.0,0.0,",", 
2020-01-28,166227968.24,11.17,11.2048,11.3195,11.17,0.0,0.0,",", 
2020-01-27,166745062.37,11.2048,11.1801,11.3548,11.2048,0.0,0.0,",", 
2020-01-24,166468605.26,11.1801,11.1538,11.3297,11.1801,0.0,0.0,",", 
2020-01-23,166076648.98,11.1538,11.1623,11.3031,11.1538,0.0,0.0,",", 
2020-01-22,166203535.19,11.1623,11.1269,11.3117,11.1623,0.0,0.0,",", 
2020-01-21,165676090.65,11.1269,11.1269,11.2758,11.1269,0.0,0.0,",", 
2020-01-20,165676090.65,11.1269,11.1109,11.2758,11.1269,0.0,0.0,",", 
2020-01-17,165436947.75,11.1109,11.0505,11.2596,11.1109,0.0,0.0,",", 
2020-01-15,164100472.21,11.0211,11.0268,11.1686,11.0211,0.0,0.0,",", 
2020-01-14,164184785.43,11.0268,10.9787,11.1744,11.0268,0.0,0.0,",", 
2020-01-13,164272780.8,10.9787,10.9459,11.1256,10.9787,0.0,0.0,",", 
2020-01-10,163781281.13,10.9459,10.9323,11.0924,10.9459,0.0,0.0,",", 
2020-01-07,164015461.97,10.9615,10.9701,11.1082,10.9615,0.0,0.0,",", 
2020-01-06,164144184.84,10.9701,10.9293,11.1169,10.9701,0.0,0.0,",", 
2020-01-03,163533045.84,10.9293,10.9503,11.0756,10.9293,0.0,0.0,",", 
2020-01-02,163848396.05,10.9503,10.9514,11.0969,10.9503,0.0,0.0,",", 
2019-12-30,163863764.38,10.9514,10.897,11.097999999999999,10.9514,0.0,0.0,",", 
2019-12-27,163050297.64,10.897,10.897,11.0428,10.897,0.0,0.0,",", 
2019-12-26,163050297.64,10.897,10.897,11.0428,10.897,0.0,0.0,",", 
2019-12-25,163050297.64,10.897,10.897,11.0428,10.897,0.0,0.0,",", 
2019-12-24,163050297.64,10.897,10.917,11.0428,10.897,0.0,0.0,",", 
2019-12-23,163349513.28,10.917,10.9037,11.0631,10.917,0.0,0.0,",", 
2019-12-20,163150305.5,10.9037,10.8724,11.0496,10.9037,0.0,0.0,",", 
2019-12-19,162682387.11,10.8724,10.8497,11.0179,10.8724,0.0,0.0,",", 
2019-12-18,162342027.59,10.8497,10.8878,10.9949,10.8497,0.0,0.0,",", 
2019-12-16,162500104.78,10.8602,10.8452,11.0056,10.8602,0.0,0.0,",", 
2019-12-13,162275552.51,10.8452,10.9069,10.9904,10.8452,0.0,0.0,",", 
2019-12-11,164317863.8,10.9817,10.9764,11.1287,10.9817,0.0,0.0,",", 
2019-12-09,164238729.93,10.9764,10.9511,11.1233,10.9764,0.0,0.0,",", 
2019-12-06,164355474.39,10.9511,10.9404,11.0977,10.9511,0.0,0.0,",", 
2019-12-04,164165263.47,10.9404,10.9428,11.0868,10.9404,0.0,0.0,",", 
2019-12-03,164201869.03,10.9428,10.9952,11.0893,10.9428,0.0,0.0,",", 
2019-12-02,166114272.67,10.9952,11.0108,11.1424,10.9952,0.0,0.0,",", 
2019-11-29,166350512.95,11.0108,11.0108,11.1582,11.0108,0.0,0.0,",", 
2019-11-26,165140753.31,10.9307,10.9048,11.077,10.9307,0.0,0.0,",", 
2019-11-22,164794420.79,10.9078,10.963,11.0538,10.9078,0.0,0.0,",", 
2019-11-19,165761426.46,10.9718,10.9431,11.1186,10.9718,0.0,0.0,",", 
2019-11-08,165376895.31,10.9198,10.9455,11.066,10.9198,0.0,0.0,",", 
2019-11-07,165765332.84,10.9455,10.927999999999999,11.092,10.9455,0.0,0.0,",", 
2019-11-01,166615400.81,11.0016,10.9942,11.1488,11.0016,0.0,0.0,",", 
