nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2018-11-08,250146991.89,10.0646,10.0646,0.0,10.0646,0.0,0.0,,
2018-11-07,250146991.89,10.0646,10.0646,0.0,10.0646,0.0,0.0,,
2018-11-06,250146991.89,10.0646,10.0646,0.0,10.0646,0.0,0.0,,
2018-10-19,250146991.89,10.0646,10.0646,0.0,10.0646,0.0,0.0,,
2018-10-18,250146991.89,10.0646,10.0476,0.0,10.0646,0.0,0.0,,
2018-10-17,249722832.27,10.0476,10.0598,0.0,0.0,0.0,0.0,,
2018-10-16,250027230.27,10.0598,10.0598,0.0,0.0,0.0,0.0,,
2018-10-12,250027230.27,10.0598,10.0598,0.0,0.0,0.0,0.0,,
2018-10-11,250027230.27,10.0598,10.0598,0.0,0.0,0.0,0.0,,
2018-10-09,250027230.27,10.0598,10.0598,0.0,0.0,0.0,0.0,,
2018-10-08,250027230.27,10.0598,10.0598,0.0,0.0,0.0,0.0,,
2018-10-05,250027230.27,10.0598,10.0598,0.0,0.0,0.0,0.0,,
2018-10-04,250027230.27,10.0598,10.0598,0.0,0.0,0.0,0.0,,
2018-10-03,250027230.27,10.0598,10.0598,0.0,0.0,0.0,0.0,,
2018-10-02,250027230.27,10.0598,10.0598,0.0,0.0,0.0,0.0,,
2018-10-01,250027230.27,10.0598,10.0598,0.0,0.0,0.0,0.0,,
2018-09-28,250027230.27,10.0598,10.0504,0.0,0.0,0.0,0.0,,
2018-09-27,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-26,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-25,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-24,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-21,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-20,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-19,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-18,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-17,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-14,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-13,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-12,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-11,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-10,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-07,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-06,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-05,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-04,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-09-03,249792104.41,10.0504,10.0504,0.0,0.0,0.0,0.0,,
2018-08-31,249792104.41,10.0504,10.0372,0.0,0.0,0.0,0.0,,
2018-08-30,249465556.02,10.0372,10.0372,0.0,0.0,0.0,0.0,,
