nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-04-30,158388878.25,15.418,15.1139,15.6494,15.418,15.6494,15.418, , 
2020-04-28,154699142.57,15.0615,14.9843,15.2875,15.0615,15.2875,15.0615, , 
2020-04-27,153902209.5,14.9843,14.6782,15.2092,14.9843,15.2092,14.9843, , 
2020-04-24,150756320.19,14.6782,14.6223,14.8985,14.6782,14.8985,14.6782, , 
2020-04-23,149768831.76,14.6223,14.6511,14.8417,14.6223,14.8417,14.6223, , 
2020-04-22,150063742.63,14.6511,14.5509,14.871,14.6511,14.871,14.6511, , 
2020-04-21,149284505.58,14.5509,14.7974,14.7693,14.5509,14.7693,14.5509, , 
2020-04-20,151782702.13,14.7974,14.8167,15.0195,14.7974,15.0195,14.7974, , 
2020-04-17,152129199.52,14.8167,14.7319,15.0391,14.8167,15.0391,14.8167, , 
2020-04-16,151258329.95,14.7319,14.5249,14.953,14.7319,14.953,14.7319, , 
2020-04-15,149237703.61,14.5249,14.4329,14.7429,14.5249,14.7429,14.5249, , 
2020-04-14,148870560.86,14.4329,14.1992,14.6495,14.4329,14.6495,14.4329, , 
2020-04-13,146460652.18,14.1992,14.1847,0.0,0.0,0.0,0.0, , 
2020-04-10,146310946.97,14.1847,14.2327,0.0,0.0,0.0,0.0, , 
2020-04-09,146789999.27,14.2327,14.2011,14.4463,14.2327,14.4463,14.2327, , 
2020-04-08,146804356.61,14.2011,14.1375,14.4142,14.2011,14.4142,14.2011, , 
2020-04-07,146137353.91,14.1375,13.5416,14.3497,14.1375,14.3497,14.1375, , 
2020-04-03,140058944.3,13.5416,13.6195,13.7448,13.5416,13.7448,13.5416, , 
2020-04-02,140864708.28,13.6195,13.5448,13.8239,13.6195,13.8239,13.6195, , 
2020-03-31,140098756.22,13.5448,13.5151,13.7481,13.5448,13.7481,13.5448, , 
2020-03-30,139893895.6,13.5151,13.5488,13.7179,13.5151,13.7179,13.5151, , 
2020-03-26,140216103.38,13.5488,13.6677,13.7521,13.5488,13.7521,13.5488, , 
2020-03-25,141437225.07,13.6677,13.1986,13.8728,13.6677,13.8728,13.6677, , 
2020-03-24,136573432.26,13.1986,12.2064,13.3967,13.1986,13.3967,13.1986, , 
2020-03-23,126258876.41,12.2064,12.6108,12.3896,12.2064,12.3896,12.2064, , 
2020-03-20,130441030.28,12.6108,11.9268,12.8001,12.6108,12.8001,12.6108, , 
2020-03-19,127478411.37,11.9268,12.7297,12.1058,11.9268,12.1058,11.9268, , 
2020-03-18,136144774.52,12.7297,12.7274,12.9207,12.7297,12.9207,12.7297, , 
2020-03-17,136124613.77,12.7274,12.9767,12.9184,12.7274,12.9184,12.7274, , 
2020-03-16,139260522.62,12.9767,13.6708,13.1715,12.9767,13.1715,12.9767, , 
2020-03-13,147447199.5,13.6708,13.9772,13.876,13.6708,13.876,13.6708, , 
2020-03-12,151335235.06,13.9772,14.7353,14.187,13.9772,14.187,13.9772, , 
2020-03-11,159538230.24,14.7353,15.1075,14.9564,14.7353,14.9564,14.7353, , 
2020-03-10,165522422.34,15.1075,14.9221,15.3342,15.1075,15.3342,15.1075, , 
2020-03-09,163589192.73,14.9221,15.6201,15.146,14.9221,15.146,14.9221, , 
2020-03-06,171216445.99,15.6201,15.7964,15.8545,15.6201,15.8545,15.6201, , 
2020-03-05,172984433.23,15.7964,15.4412,16.0334,15.7964,16.0334,15.7964, , 
2020-03-04,169180167.41,15.4412,15.5205,15.6729,15.4412,15.6729,15.4412, , 
2020-03-03,170002243.22,15.5205,15.2458,15.7534,15.5205,15.7534,15.5205, , 
2020-03-02,166979214.67,15.2458,14.9725,15.4746,15.2458,15.4746,15.2458, , 
2020-02-28,164123895.42,14.9725,15.5158,15.1972,14.9725,15.1972,14.9725, , 
2020-02-27,170106572.69,15.5158,15.8397,15.7486,15.5158,15.7486,15.5158, , 
2020-02-26,173780315.4,15.8397,16.0711,16.0774,15.8397,16.0774,15.8397, , 
2020-02-25,176693571.68,16.0711,15.9062,16.3123,16.0711,16.3123,16.0711, , 
2020-02-24,174888315.36,15.9062,16.4103,16.1449,15.9062,16.1449,15.9062, , 
