nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-05-05,21689236.54,8.9906,9.1515,9.0806,8.9906,0.0,0.0, , 
2020-04-30,22077423.05,9.1515,8.9336,9.2431,9.1515,0.0,0.0, , 
2020-04-29,21551808.85,8.9336,8.8739,9.023,8.9336,0.0,0.0, , 
2020-04-28,21407788.51,8.8739,8.8395,8.9627,8.8739,0.0,0.0, , 
2020-04-27,21319669.75,8.8395,8.7921,8.927999999999997,8.8395,0.0,0.0, , 
2020-04-24,21205508.14,8.7921,8.8535,8.8801,8.7921,0.0,0.0, , 
2020-04-23,21353485.53,8.8535,8.746,8.9421,8.8535,0.0,0.0, , 
2020-04-22,21960127.98,8.746,8.6649,8.8336,8.746,0.0,0.0, , 
2020-04-21,21756551.41,8.6649,8.7208,8.7516,8.6649,0.0,0.0, , 
2020-04-20,21897059.83,8.7208,8.5521,8.8081,8.7208,0.0,0.0, , 
2020-04-17,21473398.79,8.5521,8.3797,8.6377,8.5521,0.0,0.0, , 
2020-04-16,21051605.36,8.3797,8.7369,8.4636,8.3797,0.0,0.0, , 
2020-04-15,21949004.5,8.7369,8.8482,8.8244,8.7369,0.0,0.0, , 
2020-04-14,21931694.2,8.8482,8.8061,8.9368,8.8482,0.0,0.0, , 
2020-04-13,21827392.93,8.8061,8.8488,8.8943,8.8061,0.0,0.0, , 
2020-04-10,21933146.49,8.8488,8.7689,8.9374,8.8488,0.0,0.0, , 
2020-04-09,22360318.86,8.7689,8.8053,8.8567,8.7689,0.0,0.0, , 
2020-04-08,22453096.58,8.8053,9.0476,8.8935,8.8053,0.0,0.0, , 
2020-04-07,23073283.53,9.0476,8.5239,9.1382,9.0476,0.0,0.0, , 
2020-04-03,21736664.83,8.5239,8.3681,8.6092,8.5239,0.0,0.0, , 
2020-04-02,21339448.38,8.3681,7.9285,8.4519,8.3681,0.0,0.0, , 
2020-04-01,20217401.75,7.9285,7.9909,8.0079,7.9285,0.0,0.0, , 
2020-03-31,20376554.15,7.9909,7.7376,8.0709,7.9909,0.0,0.0, , 
2020-03-30,19730620.6,7.7376,7.8714,7.8151,7.7376,0.0,0.0, , 
2020-03-27,20071867.75,7.8714,7.9837,7.9502,7.8714,0.0,0.0, , 
2020-03-26,20357210.3,7.9837,7.9552,8.0636,7.9837,0.0,0.0, , 
2020-03-25,20284570.04,7.9552,7.5609,8.0349,7.9552,0.0,0.0, , 
2020-03-24,19279203.38,7.5609,7.3233,7.6366,7.5609,0.0,0.0, , 
2020-03-23,18653428.87,7.3233,7.9237,7.3966,7.3233,0.0,0.0, , 
2020-03-20,20180734.8,7.9237,7.2493,8.003,7.9237,0.0,0.0, , 
2020-03-19,18463203.64,7.2493,7.2325,7.3219,7.2493,0.0,0.0, , 
2020-03-18,20354351.4,7.2325,7.144,7.3049,7.2325,0.0,0.0, , 
2020-03-17,20105328.56,7.144,7.1836,7.2155,7.144,0.0,0.0, , 
2020-03-16,20216814.74,7.1836,7.6773,7.2555,7.1836,0.0,0.0, , 
2020-03-13,21606108.78,7.6773,7.404,7.7542,7.6773,0.0,0.0, , 
2020-03-12,20837002.52,7.404,8.1092,7.4781,7.404,0.0,0.0, , 
2020-03-11,22821499.35,8.1092,8.2403,8.1904,8.1092,0.0,0.0, , 
2020-03-10,23190699.45,8.2403,8.2039,8.3228,8.2403,0.0,0.0, , 
2020-03-09,23088230.1,8.2039,9.4396,8.286,8.2039,0.0,0.0, , 
2020-03-06,26565847.76,9.4396,9.6829,9.5341,9.4396,0.0,0.0, , 
2020-03-05,27250408.48,9.6829,9.6331,9.7798,9.6829,0.0,0.0, , 
2020-03-04,27110205.69,9.6331,9.6257,9.7295,9.6331,0.0,0.0, , 
2020-03-03,27084483.85,9.6257,9.3053,9.7221,9.6257,0.0,0.0, , 
2020-03-02,26182065.07,9.3053,9.3872,9.3985,9.3053,0.0,0.0, , 
2020-02-28,26412500.73,9.3872,9.8781,9.4812,9.3872,0.0,0.0, , 
2020-02-27,27793542.75,9.8781,9.8354,9.977,9.8781,0.0,0.0, , 
2020-02-26,27673486.77,9.8354,10.1447,9.9339,9.8354,0.0,0.0, , 
2020-02-25,28543705.12,10.1447,10.1223,10.2462,10.1447,0.0,0.0, , 
2020-02-24,28480805.36,10.1223,10.4254,10.2236,10.1223,0.0,0.0, , 
