nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-04-30,863074897.51,7.3049,7.2957,7.4146,7.3049,7.4146,7.3049, , 
2020-04-29,861773228.35,7.2957,7.2120000000000015,7.4052,7.2957,7.4052,7.2957, , 
2020-04-28,851594279.99,7.2120000000000015,7.1474,7.3203,7.2120000000000015,7.3203,7.2120000000000015, , 
2020-04-27,843771276.87,7.1474,7.0236,7.2547,7.1474,7.2547,7.1474, , 
2020-04-24,829157501.86,7.0236,7.0459,7.1291,7.0236,7.1291,7.0236, , 
2020-04-23,831702776.12,7.0459,7.02,7.1517,7.0459,7.1517,7.0459, , 
2020-04-22,828146268.43,7.02,6.9446,7.1254,7.02,7.1254,7.02, , 
2020-04-21,818236323.49,6.9446,7.1312,7.0489,6.9446,7.0489,6.9446, , 
2020-04-20,839632500.65,7.1312,7.0727,7.2383,7.1312,7.2383,7.1312, , 
2020-04-17,832661661.24,7.0727,6.9121,7.1789,7.0727,7.1789,7.0727, , 
2020-04-16,812994889.76,6.9121,6.9295,7.0159,6.9121,7.0159,6.9121, , 
2020-04-15,813765740.93,6.9295,6.9719,7.0335,6.9295,7.0335,6.9295, , 
2020-04-14,818186419.67,6.9719,6.8836,7.0766,6.9719,7.0766,6.9719, , 
2020-04-13,807475281.95,6.8836,6.888,6.987,6.8836,6.987,6.8836, , 
2020-04-09,807822453.33,6.888,6.8011,6.9914,6.888,6.9914,6.888, , 
2020-04-08,797812157.43,6.8011,6.7172,6.9032,6.8011,6.9032,6.8011, , 
2020-04-07,793723145.31,6.7172,6.3201,6.8181,6.7172,6.8181,6.7172, , 
2020-04-03,746353296.65,6.3201,6.3384,6.415,6.3201,6.415,6.3201, , 
2020-04-02,748403075.39,6.3384,6.2909,6.4336,6.3384,6.4336,6.3384, , 
2020-04-01,742823517.9,6.2909,6.3974,6.3854,6.2909,6.3854,6.2909, , 
2020-03-31,750797494.32,6.3974,6.4184,6.4935,6.3974,6.4935,6.3974, , 
2020-03-30,753184878.97,6.4184,6.3725,6.5148,6.4184,6.5148,6.4184, , 
2020-03-27,747647972.2,6.3725,6.5917,6.4682,6.3725,6.4682,6.3725, , 
2020-03-26,775564646.55,6.5917,6.2633,6.6907,6.5917,6.6907,6.5917, , 
2020-03-25,737029927.47,6.2633,6.0174,6.3574,6.2633,6.3574,6.2633, , 
2020-03-24,707632703.77,6.0174,5.801,6.1078,6.0174,6.1078,6.0174, , 
2020-03-23,682179012.77,5.801,6.1705,5.8881,5.801,5.8881,5.801, , 
2020-03-20,726765412.11,6.1705,6.2108,6.2632,6.1705,6.2632,6.1705, , 
2020-03-19,733515056.06,6.2108,6.4816,6.3041,6.2108,6.3041,6.2108, , 
2020-03-18,766202091.25,6.4816,6.968,6.5789,6.4816,6.5789,6.4816, , 
2020-03-17,828158679.61,6.968,6.8467,7.0726,6.968,7.0726,6.968, , 
2020-03-16,816498893.05,6.8467,7.5817,6.9495,6.8467,6.9495,6.8467, , 
2020-03-13,912100352.5,7.5817,7.2815,7.6955,7.5817,7.6955,7.5817, , 
2020-03-12,880467663.44,7.2815,8.0037,7.3908,7.2815,7.3908,7.2815, , 
2020-03-11,967958041.09,8.0037,8.1891,8.1239,8.0037,8.1239,8.0037, , 
2020-03-10,990399116.28,8.1891,8.0816,8.312000000000001,8.1891,8.312000000000001,8.1891, , 
2020-03-09,980065858.77,8.0816,8.5525,8.2029,8.0816,8.2029,8.0816, , 
2020-03-06,1036919645.68,8.5525,8.672,8.6809,8.5525,8.6809,8.5525, , 
2020-03-05,1050166669.78,8.672,8.7132,8.8022,8.672,8.8022,8.672, , 
2020-03-04,1072595376.87,8.7132,8.6882,8.844,8.7132,8.844,8.7132, , 
2020-03-03,1073344415.34,8.6882,8.7205,8.8186,8.6882,8.8186,8.6882, , 
2020-03-02,1077746354.86,8.7205,8.7464,8.8514,8.7205,8.8514,8.7205, , 
2020-02-28,1083672792.73,8.7464,8.9268,8.8777,8.7464,8.8777,8.7464, , 
2020-02-27,1107213528.75,8.9268,8.9601,9.0608,8.9268,9.0608,8.9268, , 
2020-02-26,1112588438.74,8.9601,9.0705,9.0946,8.9601,9.0946,8.9601, , 
2020-02-25,1122759443.96,9.0705,9.1307,9.2067,9.0705,9.2067,9.0705, , 
2020-02-24,1132678819.0,9.1307,9.3669,9.2678,9.1307,9.2678,9.1307, , 
2020-02-21,1161350046.21,9.3669,9.4518,9.5075,9.3669,9.5075,9.3669, , 
2020-02-20,1176450783.78,9.4518,9.4807,9.5937,9.4518,9.5937,9.4518, , 
2020-02-19,1180565797.88,9.4807,9.4128,9.623,9.4807,9.623,9.4807, , 
2020-02-18,1171458485.28,9.4128,9.5303,9.5541,9.4128,9.5541,9.4128, , 
