nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-05-05,184245791.19,9.4102,9.6177,9.4103,9.3867,0.0,0.0, , 
2020-04-30,188307390.88,9.6177,9.5416,9.6178,9.5937,0.0,0.0, , 
2020-04-29,186817990.44,9.5416,9.5143,9.5417,9.5177,0.0,0.0, , 
2020-04-28,186283164.27,9.5143,9.4209,9.5144,9.4905,0.0,0.0, , 
2020-04-27,184455026.9,9.4209,9.351,9.421,9.3973,0.0,0.0, , 
2020-04-24,183211882.1,9.351,9.4686,9.3511,9.3276,0.0,0.0, , 
2020-04-23,185532385.76,9.4686,9.4093,9.4687,9.4449,0.0,0.0, , 
2020-04-22,184370523.71,9.4093,9.3551,9.4094,9.3858,0.0,0.0, , 
2020-04-21,183308800.45,9.3551,9.4725,9.3552,9.3317,0.0,0.0, , 
2020-04-20,185608805.19,9.4725,9.2589,9.4726,9.4488,0.0,0.0, , 
2020-04-17,181423218.88,9.2589,8.9928,9.259,9.2358,0.0,0.0, , 
2020-04-16,176209996.34,8.9928,9.2356,8.9929,8.9703,0.0,0.0, , 
2020-04-15,180967623.6,9.2356,9.3658,9.2357,9.2125,0.0,0.0, , 
2020-04-14,183518964.52,9.3658,9.3053,9.3659,9.3424,0.0,0.0, , 
2020-04-13,182333842.29,9.3053,9.2521,9.3054,9.282,0.0,0.0, , 
2020-04-10,181290781.45,9.2521,9.1321,9.2522,9.229,0.0,0.0, , 
2020-04-09,179025969.78,9.1321,9.0729,9.1322,9.1093,0.0,0.0, , 
2020-04-08,177865932.29,9.0729,9.1644,9.073,9.0502,0.0,0.0, , 
2020-04-07,179658127.58,9.1644,8.7095,9.1645,9.1415,0.0,0.0, , 
2020-04-03,170741336.04,8.7095,8.7252,8.7096,8.6877,0.0,0.0, , 
2020-04-02,171048884.23,8.7252,8.5517,8.7253,8.7034,0.0,0.0, , 
2020-04-01,167648411.98,8.5517,8.702,8.5518,8.5303,0.0,0.0, , 
