nav_date,net_asset,last_val,previous_val,sell_price,buy_price,sell_swap_price,buy_swap_price,remark_th,remark_en
2020-05-05,2434137206.46,10.7618,10.7433,10.8695,10.7618,10.8695,10.7618,รายเดือน,Monthly
2020-04-30,2429956681.07,10.7433,10.6892,10.8508,10.7433,10.8508,10.7433,รายเดือน,Monthly
2020-04-29,2417715308.3,10.6892,10.6989,10.7962,10.6892,10.7962,10.6892,รายเดือน,Monthly
2020-04-28,2419927991.02,10.6989,10.7069,10.806,10.6989,10.806,10.6989,รายเดือน,Monthly
2020-04-27,2421738567.22,10.7069,10.6943,10.8141,10.7069,10.8141,10.7069,รายเดือน,Monthly
2020-04-24,2418886258.5,10.6943,10.6653,10.8013,10.6943,10.8013,10.6943,รายเดือน,Monthly
2020-04-23,2412326511.61,10.6653,10.6783,10.7721,10.6653,10.7721,10.6653,รายเดือน,Monthly
2020-04-22,2415250581.49,10.6783,10.6965,10.7852,10.6783,10.7852,10.6783,รายเดือน,Monthly
2020-04-21,2419368513.87,10.6965,10.6961,10.8036,10.6965,10.8036,10.6965,รายเดือน,Monthly
2020-04-20,2419287734.24,10.6961,10.7189,10.8032,10.6961,10.8032,10.6961,รายเดือน,Monthly
2020-04-17,2424438081.74,10.7189,10.738,10.8262,10.7189,10.8262,10.7189,รายเดือน,Monthly
2020-04-16,2428765525.59,10.738,10.7279,10.8455,10.738,10.8455,10.738,รายเดือน,Monthly
2020-04-15,2426475486.38,10.7279,10.7618,10.8353,10.7279,10.8353,10.7279,รายเดือน,Monthly
2020-04-14,2434148147.15,10.7618,10.7551,10.8695,10.7618,10.8695,10.7618,รายเดือน,Monthly
2020-04-13,2432628770.12,10.7551,10.7475,10.8628,10.7551,10.8628,10.7551,รายเดือน,Monthly
2020-04-10,2430904080.65,10.7475,10.7732,10.8551,10.7475,10.8551,10.7475,รายเดือน,Monthly
2020-04-09,2436717209.46,10.7732,10.7776,10.880999999999998,10.7732,10.880999999999998,10.7732,รายเดือน,Monthly
2020-04-08,2437721510.46,10.7776,10.7588,10.8855,10.7776,10.8855,10.7776,รายเดือน,Monthly
2020-04-07,2433467490.6,10.7588,10.8042,10.8665,10.7588,10.8665,10.7588,รายเดือน,Monthly
2020-04-03,2443725876.27,10.8042,10.8106,10.9123,10.8042,10.9123,10.8042,รายเดือน,Monthly
2020-04-02,2445190189.06,10.8106,10.8249,10.9188,10.8106,10.9188,10.8106,รายเดือน,Monthly
2020-04-01,2448425949.12,10.8249,10.7789,10.9333,10.8249,10.9333,10.8249,รายเดือน,Monthly
2020-03-31,2438007768.99,10.7789,10.9221,10.8868,10.7789,10.8868,10.7789,รายเดือน,Monthly
2020-03-30,2470394789.76,10.9221,10.9066,11.0314,10.9221,11.0314,10.9221,รายเดือน,Monthly
2020-03-27,2466893530.08,10.9066,10.9388,11.0158,10.9066,11.0158,10.9066,รายเดือน,Monthly
2020-03-26,2474172344.93,10.9388,10.961,11.0483,10.9388,11.0483,10.9388,รายเดือน,Monthly
2020-03-25,2479202626.19,10.960999999999999,10.9756,11.0707,10.960999999999999,11.0707,10.960999999999999,รายเดือน,Monthly
2020-03-24,2482495180.93,10.9756,11.0023,11.0855,10.9756,11.0855,10.9756,รายเดือน,Monthly
2020-03-23,2488537456.28,11.0023,10.8865,11.1124,11.0023,11.1124,11.0023,รายเดือน,Monthly
2020-03-20,2462362648.68,10.8865,10.9053,10.9955,10.8865,10.9955,10.8865,รายเดือน,Monthly
2020-03-19,2466600109.53,10.9053,10.9018,11.0145,10.9053,11.0145,10.9053,รายเดือน,Monthly
