date,r_ytd,sd_ytd,r_3m,sd_3m,r_6m,sd_6m,r_1y,sd_1y,r_2y,sd_2y,r_3y,sd_3y,r_4y,sd_4y,r_5y,sd_5y
2020-05-06,-11.359619434416379,23.977612080295025,-7.845609508171114,26.261021407158086,-12.526557005946914,21.5181935318723,-13.891831665083698,15.926983885378363,-11.630029609183856,12.492791407367088,-6.027168918951819,10.908698355062844,-3.412157931761317,10.406372263425487,-5.3149810361575405,10.320927136203881
2020-05-05,-11.35961943441638,23.977612080295025,-6.372266687851324,26.274617226609998,-12.526557005946914,21.518193531872306,-13.891831665083696,15.926983885378366,-11.630029609183866,12.492791407367088,-6.027168918951831,10.908698355062844,-3.4121579317613167,10.406372263425489,-5.416606189599547,10.319251924523687
2020-05-04,-11.35961943441638,23.977612080295025,-6.372266687851324,26.274617226609998,-12.526557005946914,21.518193531872306,-13.891831665083695,15.926983885378366,-11.630029609183856,12.492791407367088,-6.076468426431669,10.901071371993464,-3.4121579317613167,10.406372263425489,-5.416606189599538,10.319251924523687
2020-05-01,-11.835326413959091,24.10248144299148,-8.393896768647712,26.424702660683913,-12.996001373078382,21.600586458222647,-13.942113570458426,15.88227661926443,-11.883896158244493,12.464512057197087,-6.136609477199419,10.882581196202581,-3.760913155025958,10.401952153928887,-5.5183451042907095,10.320399116049217
2020-04-30,-12.23394253910951,24.236885318832822,-8.808072519829679,26.62302182346037,-14.582037111590953,21.669220188986177,-14.331204346070509,15.910602465720828,-12.083320090031881,12.472660509008668,-6.278283725355549,10.886636948054642,-3.8698787559874552,10.404708170491144,-5.603935413502869,10.322462278658028
2020-04-29,-12.462394705174484,24.38754537011129,-9.04544211307783,26.84187784017778,-14.804377264575566,21.769522524635487,-14.325411065411494,15.910777422862568,-12.215258594388112,12.470429835846796,-6.359672567225318,10.893162881066184,-3.932495797836444,10.409327441526367,-5.627353900253662,10.321891563853509
2020-04-28,-12.874172683513818,24.52501638417875,-9.133337908990123,26.83272951470277,-15.205138527980056,21.8580906587274,-14.677395595492273,15.900031165343304,-12.421972231651836,12.478133938799765,-6.506731817942534,10.896922456242242,-3.972239913913989,10.40758677982052,-5.728733519933004,10.319364828441053
2020-04-27,-12.874172683513818,24.52501638417875,-9.433482853987751,26.60290173223441,-15.205138527980013,21.858090658727413,-14.677395595492248,15.900031165343304,-12.421972231651836,12.478133938799765,-6.519369941890253,10.889014887139682,-4.064752631799807,10.40374794926656,-5.87573390720687,10.320838994409256
2020-04-24,-12.827166064981933,24.814406880860663,-11.09790122628217,27.01393935288041,-15.15938952530832,22.04243410728015,-14.861030768807035,15.872978324310862,-12.539025212612431,12.454632068860654,-6.477823622706603,10.871284315436943,-3.9975850660980417,10.401724349975717,-5.919815413997742,10.318619618372752
2020-04-23,-13.520983754512615,24.920895266864253,-11.863789667330993,26.933863168490923,-15.920038755792731,21.986446512753467,-15.336542444016853,15.847054712984244,-12.991077169325704,12.438726132378573,-6.783855779974369,10.860214752319102,-4.1891811798700616,10.398664578059767,-5.968181621994718,10.314876805310316
